epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,58358.8,1.25062,0.80225,0.96197,0.86076,0.74936,0.82813,0.51126,1.41077,0.86993,0.94294,0.003796,0.003796,0.003796
190,58665.8,1.25524,0.80005,0.96242,0.86149,0.74874,0.82853,0.51128,1.40913,0.86733,0.943,0.003763,0.003763,0.003763
191,58975.5,1.24192,0.7891,0.95816,0.86299,0.75014,0.82733,0.51153,1.40916,0.86633,0.94309,0.00373,0.00373,0.00373
192,59286.5,1.24546,0.79572,0.95914,0.86369,0.74989,0.82873,0.51146,1.40942,0.86542,0.94329,0.003697,0.003697,0.003697
193,59594.6,1.23434,0.78918,0.95923,0.86217,0.75095,0.82756,0.51108,1.41083,0.86463,0.94347,0.003664,0.003664,0.003664
194,59906,1.25154,0.79736,0.9638,0.86329,0.74612,0.82585,0.51079,1.41037,0.86366,0.94356,0.003631,0.003631,0.003631
195,60204.1,1.24182,0.78911,0.96055,0.86104,0.75057,0.82758,0.51103,1.41018,0.8637,0.94349,0.003598,0.003598,0.003598
196,60511.4,1.23838,0.79478,0.959,0.86528,0.74559,0.82638,0.51064,1.40958,0.86323,0.94364,0.003565,0.003565,0.003565
197,60823.3,1.23971,0.79115,0.96421,0.8621,0.74455,0.8256,0.51033,1.40896,0.86238,0.94344,0.003532,0.003532,0.003532
198,61133.1,1.22731,0.78203,0.95568,0.86384,0.74717,0.82573,0.51076,1.40903,0.86062,0.94367,0.003499,0.003499,0.003499
199,61440.5,1.2441,0.79055,0.95811,0.86287,0.74498,0.82636,0.51098,1.40846,0.86111,0.94316,0.003466,0.003466,0.003466
200,61751.6,1.22741,0.78228,0.95597,0.86312,0.74432,0.82566,0.51042,1.41038,0.86078,0.94305,0.003433,0.003433,0.003433
201,62062.9,1.23045,0.78038,0.95725,0.86088,0.74608,0.82667,0.51095,1.4099,0.85957,0.94299,0.0034,0.0034,0.0034
202,62374.2,1.22787,0.76978,0.95387,0.86103,0.74705,0.82584,0.51021,1.40963,0.8596,0.94281,0.003367,0.003367,0.003367
203,62685.2,1.24009,0.77447,0.95386,0.86076,0.74644,0.82624,0.51043,1.41004,0.85819,0.9428,0.003334,0.003334,0.003334
204,62989.6,1.22928,0.78196,0.94969,0.85754,0.74714,0.82742,0.51072,1.41115,0.85867,0.94253,0.003301,0.003301,0.003301
205,63298.1,1.21813,0.769,0.94879,0.85437,0.74613,0.82593,0.51101,1.40972,0.85996,0.94312,0.003268,0.003268,0.003268
206,63608.7,1.2132,0.75541,0.95058,0.85528,0.74429,0.82577,0.51078,1.40858,0.86,0.94301,0.003235,0.003235,0.003235
207,63919.9,1.19525,0.75769,0.94878,0.85296,0.74747,0.82832,0.51111,1.40916,0.85931,0.94246,0.003202,0.003202,0.003202
208,64226.2,1.19931,0.74873,0.94818,0.85846,0.74787,0.82869,0.51077,1.40936,0.85982,0.94246,0.003169,0.003169,0.003169
209,64537.1,1.20835,0.76796,0.95195,0.86096,0.74774,0.82755,0.51142,1.40981,0.8586,0.94267,0.003136,0.003136,0.003136
210,64849.8,1.21305,0.75812,0.94715,0.85771,0.74651,0.82824,0.51132,1.4094,0.85689,0.94269,0.003103,0.003103,0.003103
211,65158.9,1.20728,0.75174,0.94666,0.85988,0.74703,0.82881,0.51152,1.41112,0.85664,0.94251,0.00307,0.00307,0.00307
212,65465.8,1.20357,0.75967,0.94768,0.85706,0.74841,0.82919,0.51154,1.41218,0.85762,0.94235,0.003037,0.003037,0.003037
213,65770.6,1.18617,0.73602,0.94465,0.8545,0.75047,0.82863,0.51205,1.40938,0.85679,0.94262,0.003004,0.003004,0.003004
214,66080.3,1.18951,0.74282,0.9432,0.85586,0.74812,0.82807,0.51085,1.41051,0.8573,0.94241,0.002971,0.002971,0.002971
215,66389.9,1.18786,0.74199,0.93984,0.85822,0.74757,0.8281,0.51269,1.40957,0.85707,0.94261,0.002938,0.002938,0.002938
216,66699.2,1.18499,0.74159,0.94174,0.85437,0.74996,0.82784,0.513,1.40747,0.85649,0.94254,0.002905,0.002905,0.002905
217,67003.1,1.18572,0.74282,0.94425,0.85852,0.74813,0.82768,0.51325,1.41161,0.8565,0.94268,0.002872,0.002872,0.002872
218,67314.6,1.18586,0.73595,0.94265,0.85997,0.74527,0.82763,0.51368,1.41156,0.8558,0.9421,0.002839,0.002839,0.002839
219,67624.4,1.18015,0.72771,0.93979,0.85823,0.74939,0.82819,0.51244,1.41069,0.85667,0.94218,0.002806,0.002806,0.002806
220,67933,1.17554,0.73248,0.93792,0.85828,0.74986,0.82844,0.51404,1.41018,0.85465,0.94238,0.002773,0.002773,0.002773
221,68241.3,1.1712,0.72484,0.93863,0.86199,0.74994,0.82942,0.51454,1.40876,0.85592,0.94204,0.00274,0.00274,0.00274
222,68546.5,1.17339,0.726,0.94227,0.86461,0.74994,0.82977,0.51473,1.40959,0.85501,0.94236,0.002707,0.002707,0.002707
223,68856.7,1.16977,0.72886,0.93652,0.86739,0.74945,0.8306,0.51521,1.41048,0.8572,0.94234,0.002674,0.002674,0.002674
224,69169.6,1.1618,0.71652,0.93572,0.8712,0.74624,0.83097,0.51548,1.41036,0.85505,0.94252,0.002641,0.002641,0.002641
225,69478.9,1.16078,0.7075,0.93536,0.86883,0.74591,0.83043,0.51524,1.41029,0.85304,0.94269,0.002608,0.002608,0.002608
226,69779.7,1.1624,0.72097,0.93937,0.87177,0.74619,0.83092,0.51527,1.41033,0.85291,0.94296,0.002575,0.002575,0.002575
227,70088.6,1.15616,0.7071,0.93354,0.87238,0.74559,0.83108,0.51589,1.40942,0.85089,0.94306,0.002542,0.002542,0.002542
228,70396.9,1.16442,0.71176,0.93522,0.87171,0.74799,0.83066,0.51571,1.40944,0.85144,0.94281,0.002509,0.002509,0.002509
229,70706.3,1.15461,0.71744,0.93032,0.87082,0.74836,0.83058,0.51583,1.40779,0.85057,0.94274,0.002476,0.002476,0.002476
230,71016.5,1.1532,0.70377,0.93192,0.86913,0.7483,0.82982,0.51611,1.40696,0.85044,0.94286,0.002443,0.002443,0.002443
231,71319.8,1.14766,0.70633,0.9295,0.86885,0.74678,0.82961,0.51596,1.4079,0.85043,0.9428,0.00241,0.00241,0.00241
232,71631.3,1.14151,0.70106,0.93246,0.86671,0.74783,0.83074,0.51555,1.40744,0.8504,0.94269,0.002377,0.002377,0.002377
233,71940.5,1.14189,0.69474,0.93257,0.86534,0.74731,0.82956,0.51566,1.40764,0.84888,0.94287,0.002344,0.002344,0.002344
234,72253.9,1.14577,0.70095,0.92922,0.86421,0.74687,0.82933,0.51646,1.40622,0.84816,0.94285,0.002311,0.002311,0.002311
235,72556.8,1.13314,0.68764,0.92837,0.86521,0.7479,0.82988,0.51574,1.40683,0.84747,0.94242,0.002278,0.002278,0.002278
236,72867.7,1.13486,0.68706,0.92888,0.86292,0.74903,0.82959,0.51693,1.4056,0.84806,0.94228,0.002245,0.002245,0.002245
237,73179.8,1.12899,0.69199,0.92788,0.84057,0.75825,0.8295,0.5165,1.40545,0.84722,0.94276,0.002212,0.002212,0.002212
238,73488.3,1.13288,0.68506,0.9303,0.86618,0.74903,0.8298,0.51681,1.40509,0.84365,0.9426,0.002179,0.002179,0.002179
239,73796.9,1.11278,0.67725,0.92586,0.86536,0.74903,0.82967,0.5166,1.4061,0.84452,0.94235,0.002146,0.002146,0.002146
240,74106.5,1.13012,0.68499,0.92472,0.86081,0.75183,0.83,0.51745,1.40634,0.84467,0.94218,0.002113,0.002113,0.002113
241,74420.1,1.12357,0.68175,0.92377,0.86596,0.74898,0.83057,0.51806,1.40608,0.84581,0.94205,0.00208,0.00208,0.00208
242,74730.4,1.10958,0.66204,0.92626,0.86324,0.74817,0.82876,0.51776,1.40678,0.84547,0.94191,0.002047,0.002047,0.002047
243,75040.9,1.10389,0.67307,0.92043,0.86319,0.7481,0.82897,0.51803,1.40463,0.8441,0.94187,0.002014,0.002014,0.002014
244,75329.4,1.11341,0.67611,0.91899,0.86439,0.74803,0.82888,0.51879,1.40374,0.84449,0.94162,0.001981,0.001981,0.001981
245,75483.5,1.10813,0.671,0.92097,0.86333,0.74805,0.82882,0.51933,1.40518,0.84424,0.94174,0.001948,0.001948,0.001948
246,75637.5,1.10398,0.66624,0.92189,0.862,0.74896,0.82894,0.51935,1.40536,0.84252,0.9419,0.001915,0.001915,0.001915
247,75791.2,1.09601,0.6675,0.91718,0.86257,0.74949,0.83002,0.51947,1.40542,0.84248,0.94183,0.001882,0.001882,0.001882
248,75945.4,1.1013,0.66663,0.9194,0.86322,0.74896,0.82877,0.51963,1.40506,0.83909,0.94166,0.001849,0.001849,0.001849
249,76099.6,1.08094,0.656,0.91436,0.86184,0.74896,0.82897,0.51859,1.40544,0.83779,0.94162,0.001816,0.001816,0.001816
250,76253.5,1.08096,0.65043,0.91581,0.84728,0.75683,0.82998,0.52018,1.40736,0.83959,0.94157,0.001783,0.001783,0.001783
251,76408.1,1.08277,0.65487,0.91291,0.85338,0.75451,0.82989,0.52046,1.40637,0.83696,0.94141,0.00175,0.00175,0.00175
252,76562,1.09287,0.66033,0.91525,0.84479,0.7647,0.83011,0.52049,1.40661,0.83784,0.94143,0.001717,0.001717,0.001717
253,76716.4,1.07912,0.65136,0.91367,0.84491,0.76597,0.83048,0.52067,1.40747,0.83833,0.94156,0.001684,0.001684,0.001684
254,76870,1.06995,0.65207,0.91076,0.84594,0.76554,0.83054,0.52124,1.40764,0.83877,0.94131,0.001651,0.001651,0.001651
255,77024.6,1.07981,0.64721,0.91608,0.84517,0.76522,0.83007,0.51994,1.40853,0.83799,0.94127,0.001618,0.001618,0.001618
256,77178.4,1.07071,0.64239,0.91216,0.84947,0.76522,0.83013,0.52037,1.40833,0.83713,0.94135,0.001585,0.001585,0.001585
257,77332.3,1.06255,0.63403,0.9118,0.84663,0.7651,0.83088,0.52153,1.40734,0.83482,0.94079,0.001552,0.001552,0.001552
258,77486.4,1.06151,0.63064,0.91179,0.84341,0.76575,0.83079,0.52184,1.40576,0.83391,0.94024,0.001519,0.001519,0.001519
259,77640.5,1.05995,0.63292,0.90933,0.84383,0.76904,0.83092,0.52171,1.40486,0.83233,0.94045,0.001486,0.001486,0.001486
260,77793.6,1.0465,0.62489,0.90814,0.84332,0.7693,0.83148,0.52202,1.4057,0.83343,0.94046,0.001453,0.001453,0.001453
261,77947.7,1.04792,0.62667,0.9061,0.84648,0.76764,0.83204,0.52181,1.40606,0.83231,0.94071,0.00142,0.00142,0.00142
262,78102,1.05963,0.64254,0.90418,0.84562,0.76935,0.83228,0.52242,1.40594,0.83255,0.94039,0.001387,0.001387,0.001387
263,78255.9,1.05461,0.631,0.90478,0.84746,0.76968,0.8339,0.52367,1.40534,0.83132,0.94016,0.001354,0.001354,0.001354
264,78409.7,1.04566,0.62196,0.90619,0.844,0.77056,0.83396,0.5237,1.40559,0.83134,0.94003,0.001321,0.001321,0.001321
265,78563.8,1.03181,0.61684,0.90411,0.84245,0.76967,0.83289,0.52354,1.4068,0.83071,0.94037,0.001288,0.001288,0.001288
266,78718.1,1.0374,0.62063,0.9034,0.84405,0.77002,0.83414,0.5237,1.40397,0.83066,0.94055,0.001255,0.001255,0.001255
267,78872,1.02863,0.61026,0.902,0.85194,0.76672,0.83398,0.52411,1.40479,0.83082,0.94006,0.001222,0.001222,0.001222
268,79026.3,1.03037,0.60969,0.89959,0.85267,0.76878,0.83479,0.52457,1.40448,0.83035,0.93998,0.001189,0.001189,0.001189
269,79180.2,1.02907,0.61559,0.90004,0.85683,0.77071,0.83507,0.52442,1.4043,0.82984,0.94017,0.001156,0.001156,0.001156
270,79334.7,1.02622,0.61302,0.90184,0.85712,0.76982,0.83535,0.5256,1.40511,0.82964,0.94033,0.001123,0.001123,0.001123
271,79489.1,1.01336,0.60925,0.899,0.85775,0.76844,0.83498,0.52478,1.40287,0.83004,0.94029,0.00109,0.00109,0.00109
272,79643.1,1.01338,0.5976,0.89802,0.8597,0.76891,0.83524,0.52427,1.40186,0.8285,0.94049,0.001057,0.001057,0.001057
273,79797.2,1.00866,0.59493,0.89649,0.85748,0.77144,0.83496,0.52404,1.40157,0.82799,0.94036,0.001024,0.001024,0.001024
274,79951.2,1.0019,0.59586,0.89768,0.85797,0.76737,0.83531,0.52414,1.40088,0.828,0.94055,0.000991,0.000991,0.000991
275,80105.2,1.00453,0.59201,0.89682,0.85519,0.7672,0.83409,0.5249,1.39995,0.82703,0.94065,0.000958,0.000958,0.000958
276,80259.6,0.9984,0.58915,0.89453,0.86558,0.76331,0.83457,0.52544,1.39921,0.82696,0.94042,0.000925,0.000925,0.000925
277,80413.2,1.00968,0.59658,0.89753,0.85716,0.76638,0.83429,0.52449,1.39829,0.82492,0.94059,0.000892,0.000892,0.000892
278,80566.9,0.98852,0.5807,0.89254,0.86791,0.76426,0.83437,0.52524,1.39629,0.82408,0.94064,0.000859,0.000859,0.000859
279,80720.8,0.99696,0.58388,0.89192,0.84816,0.77077,0.83391,0.52522,1.39736,0.82551,0.94083,0.000826,0.000826,0.000826
280,80874.6,0.98824,0.58415,0.8922,0.84759,0.77472,0.83404,0.52562,1.39624,0.82487,0.9407,0.000793,0.000793,0.000793
281,81034.2,0.98579,0.57477,0.89298,0.84955,0.76955,0.83417,0.52669,1.39508,0.8242,0.94086,0.00076,0.00076,0.00076
282,81188,0.99527,0.58546,0.8929,0.85774,0.76547,0.83433,0.52622,1.3957,0.82419,0.94044,0.000727,0.000727,0.000727
283,81342.3,0.98026,0.57437,0.8937,0.85609,0.76744,0.83483,0.5266,1.39485,0.82464,0.94034,0.000694,0.000694,0.000694
284,81497.6,0.97134,0.57196,0.88665,0.85764,0.76733,0.83543,0.52698,1.39465,0.82458,0.94041,0.000661,0.000661,0.000661
285,81651.7,0.96532,0.56977,0.88542,0.85919,0.76614,0.83534,0.52617,1.39379,0.82506,0.94018,0.000628,0.000628,0.000628
286,81806,0.95942,0.56095,0.88744,0.85589,0.76614,0.83523,0.52589,1.39323,0.82549,0.94017,0.000595,0.000595,0.000595
287,81960.1,0.95447,0.55902,0.88442,0.8555,0.76751,0.83561,0.52634,1.39242,0.82517,0.94003,0.000562,0.000562,0.000562
288,82114.9,0.95821,0.56224,0.88523,0.85571,0.76811,0.83539,0.52706,1.39238,0.82487,0.9398,0.000529,0.000529,0.000529
289,82271.8,0.9554,0.5636,0.8833,0.85259,0.76653,0.8353,0.52641,1.39218,0.82565,0.94002,0.000496,0.000496,0.000496
290,82433.2,0.94698,0.55353,0.88302,0.85398,0.76863,0.83546,0.52691,1.39307,0.82567,0.94035,0.000463,0.000463,0.000463
291,82593.7,0.97459,0.55008,0.88052,0.85593,0.76296,0.83474,0.52615,1.39141,0.82605,0.94062,0.00043,0.00043,0.00043
292,82753.4,0.95317,0.5399,0.87158,0.85319,0.76759,0.83469,0.52638,1.39198,0.82441,0.94098,0.000397,0.000397,0.000397
293,82915.2,0.92936,0.53098,0.86649,0.85143,0.76634,0.83504,0.52646,1.39111,0.8249,0.94089,0.000364,0.000364,0.000364
294,83075.2,0.93044,0.52409,0.86786,0.85216,0.76856,0.83555,0.5265,1.39023,0.82433,0.94116,0.000331,0.000331,0.000331
295,83235.2,0.92206,0.51268,0.86702,0.85465,0.76918,0.83563,0.52642,1.38837,0.82395,0.94127,0.000298,0.000298,0.000298
296,83395.9,0.91029,0.51255,0.867,0.85451,0.76743,0.83526,0.5268,1.3889,0.82276,0.94148,0.000265,0.000265,0.000265
297,83555.8,0.89955,0.50636,0.86491,0.85701,0.76763,0.83513,0.52776,1.38715,0.82186,0.94147,0.000232,0.000232,0.000232
298,83716.1,0.90385,0.50906,0.8629,0.84639,0.77594,0.8347,0.52623,1.38744,0.82088,0.94169,0.000199,0.000199,0.000199
299,83876.2,0.89817,0.51013,0.86398,0.84461,0.7784,0.83447,0.52718,1.389,0.82403,0.94193,0.000166,0.000166,0.000166
300,84036.1,0.89905,0.50028,0.86489,0.84555,0.77933,0.83431,0.52568,1.38852,0.82302,0.94211,0.000133,0.000133,0.000133
